design_id,n_stage1_per_form,n_stage2_per_order,total_response_burden,total_participants,repeated_measurement_participants,scenario_id,phase,true_change_logit,R,valid_n,ab_count,ba_count,false_reliable_change_rate,false_reliable_change_ci_low,false_reliable_change_ci_high,false_increase_rate,false_decrease_rate,indeterminate_rate,indeterminate_ci_low,indeterminate_ci_high,se_signed_rel_bias,se_signed_rel_bias_ci_low,se_signed_rel_bias_ci_high,se_abs_rel_error,se_abs_rel_error_ci_low,se_abs_rel_error_ci_high,form_bias_norm,form_bias_norm_ci_low,form_bias_norm_ci_high,practice_bias_norm,practice_bias_norm_ci_low,practice_bias_norm_ci_high
GBM01-N1-075-N2-100,75,100,9900,350,200,S06,screen,0.0,3000,2976,1500,1500,0.05266666666666667,0.043114575095298605,0.06419306540530144,0.027666666666666666,0.025,0.008,0.004762346616820028,0.013409097033616398,-0.00030571736302142726,-0.0038552193374897245,0.00324378461144687,0.05992429217170042,0.057781714547725245,0.0620668697956756,0.0028671029524817366,-0.00019801988562632468,0.005932225790589798,0.0014702411246256082,-0.0017976870150056973,0.004738169264256914
GBM01-N1-075-N2-100,75,100,9900,350,200,S07,screen,0.0,3000,2971,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.027666666666666666,0.03133333333333333,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.0035515881346273254,-0.007068362091572246,-3.481417768240458e-05,0.0597516093154043,0.057649222841257126,0.06185399578955147,0.0013343810144119583,-0.0018205693682884353,0.004489331397112352,-0.001781205681800458,-0.005090224467731614,0.001527813104130698
GBM01-N1-075-N2-100,75,100,9900,350,200,S08,screen,0.0,3000,2972,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.028333333333333332,0.030666666666666665,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.002738201705241231,-0.006312050425385722,0.0008356470149032602,0.06040931426275172,0.058255368577620134,0.06256325994788331,9.321740333404621e-05,-0.0029857294713083143,0.003172164277976407,-0.00014093537865429462,-0.003451837583696659,0.0031699668263880697
GBM01-N1-075-N2-100,75,100,9900,350,200,S09,screen,0.0,3000,2908,1500,1500,0.053,0.04341607770700619,0.06455675829247567,0.03166666666666667,0.021333333333333333,0.030666666666666665,0.023537133357014937,0.039867604217385125,-0.0038548746116821484,-0.00745550324964091,-0.0002542459737233868,0.06049247619386709,0.058336921345125706,0.06264803104260848,-0.016264975643264998,-0.01941021736131064,-0.013119733925219352,0.0017935114625074198,-0.001585072419405734,0.0051720953444205735
GBM01-N1-075-N2-150,75,150,13500,450,300,S01,screen,0.0,3000,2975,1500,1500,0.051666666666666666,0.04221076318560183,0.06310129081835276,0.026,0.025666666666666667,0.008333333333333333,0.005012239024984865,0.01382440012433338,-0.003258732374241396,-0.006069608560906675,-0.0004478561875761169,0.047288018690368756,0.045574564885942484,0.04900147249479503,0.0006030809540365646,-0.001981469591317523,0.0031876314993906528,-0.0004458021628935939,-0.003147722076208264,0.002256117750421076
GBM01-N1-075-N2-150,75,150,13500,450,300,S02,screen,0.0,3000,2966,1500,1500,0.054,0.04432126726140508,0.06564715523472224,0.029333333333333333,0.024666666666666667,0.011333333333333334,0.007323548324461517,0.01749985031479309,0.0004339404142608341,-0.00250323320841997,0.0033711140369416387,0.04943455350441498,0.047657229933032244,0.05121187707579772,0.0003403336615161269,-0.0022739046612684495,0.0029545719843007035,-0.00027080551891302994,-0.002988729094749102,0.002447118056923042
GBM01-N1-075-N2-150,75,150,13500,450,300,S03,screen,0.0,3000,2968,1500,1500,0.052,0.04251191679605569,0.06346533270678072,0.027333333333333334,0.024666666666666667,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.0023149179525109678,-0.005059806860302259,0.0004299709552803236,0.04652098801732729,0.044875769805534885,0.0481662062291197,-0.0007630485359279483,-0.00343501882435551,0.001908921752499613,0.0018122463506494908,-0.0009000506751955348,0.004524543376494517
GBM01-N1-075-N2-150,75,150,13500,450,300,S04,screen,0.0,3000,2972,1500,1500,0.05533333333333333,0.04552974102397992,0.06709946346767467,0.026333333333333334,0.029,0.009333333333333334,0.00577105869837476,0.015061166947588942,-2.4464803571280424e-05,-0.003128685135500377,0.0030797555283578163,0.05249665138939381,0.05063073129927594,0.05436257147951167,-0.0007691497833347475,-0.003360896484123705,0.00182259691745421,-0.002212828128082573,-0.004895235367890432,0.0004695791117252856
GBM01-N1-075-N2-150,75,150,13500,450,300,S05,screen,0.0,3000,2978,1500,1500,0.061,0.05068430418606185,0.07325322378658364,0.034666666666666665,0.026333333333333334,0.007333333333333333,0.004267676697941736,0.012573375954731052,-0.0024397940784992777,-0.005229521038162993,0.00034993288116443684,0.0475980486120481,0.045940787398307606,0.04925530982578859,0.0007140771866749595,-0.0018686290783145468,0.0032967834516644656,0.0006776263294703494,-0.0020650881882394497,0.003420340847180149
GBM01-N1-075-N2-150,75,150,13500,450,300,S06,screen,0.0,3000,2968,1500,1500,0.049,0.0398058910508698,0.06018459896203026,0.025,0.024,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.0023484897567938156,-0.005242338425352655,0.0005453589117650234,0.04865383945277442,0.04689511913261535,0.05041255977293349,0.001096187216641833,-0.0015183755800892128,0.003710750013372879,0.0010155278821324936,-0.0017190594624936996,0.0037501152267586865
GBM01-N1-075-N2-150,75,150,13500,450,300,S07,screen,0.0,3000,2971,1500,1500,0.059333333333333335,0.04916527123664498,0.07144627924159143,0.030666666666666665,0.028666666666666667,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.002091042650661278,-0.0049376078055698245,0.0007555225042472683,0.04822434914911066,0.04651630840680967,0.04993238989141165,0.0006738270139397579,-0.0019768899763469056,0.0033245440042264213,-0.0003685877084341355,-0.0030888395394386954,0.002351664122570424
GBM01-N1-075-N2-150,75,150,13500,450,300,S08,screen,0.0,3000,2961,1500,1500,0.05333333333333334,0.04371769460207437,0.06492033689628932,0.025,0.028333333333333332,0.013,0.008646080030504492,0.019503296103159207,-0.0009145705997559724,-0.003845783218178136,0.0020166420186661913,0.04988697718916387,0.04815048931128909,0.05162346506703865,0.0016874043887995535,-0.000936281198030637,0.004311089975629744,-0.0022223775914052275,-0.0050390494067468015,0.000594294223936346
GBM01-N1-075-N2-150,75,150,13500,450,300,S09,screen,0.0,3000,2928,1500,1500,0.056666666666666664,0.04673993662874993,0.06855004985843194,0.029666666666666668,0.027,0.024,0.01778444377117496,0.03231638382558873,-0.0017697392866860484,-0.004662188305893699,0.0011227097325216015,0.04886179511241302,0.04714090740283617,0.050582682821989876,-0.010245388783600868,-0.01288485213459056,-0.0076059254326111755,0.003241609740486554,0.0005243681150286553,0.005958851365944453
GBM01-N1-075-N2-200,75,200,17100,550,400,S01,screen,0.0,3000,2966,1500,1500,0.055,0.04522745888733454,0.06673655010543823,0.027,0.028,0.011333333333333334,0.007323548324461517,0.01749985031479309,0.0007083997760113004,-0.0017189902152268508,0.003135789767249452,0.04066910613605592,0.03918850563605241,0.04214970663605943,-0.0007818167665506379,-0.00310620646116202,0.001542572928060744,0.0008183205575321949,-0.0015678748859171091,0.003204516000981499
GBM01-N1-075-N2-200,75,200,17100,550,400,S02,screen,0.0,3000,2978,1500,1500,0.056666666666666664,0.04673993662874993,0.06855004985843194,0.027333333333333334,0.029333333333333333,0.007333333333333333,0.004267676697941736,0.012573375954731052,-0.0011619666688849706,-0.0036634142836940355,0.0013394809459240941,0.04196979944883451,0.040441911757071874,0.04349768714059715,-0.001583643593214744,-0.0038593031199027333,0.0006920159334732449,-4.343896037990026e-05,-0.0023666587582677114,0.0022797808375079106
GBM01-N1-075-N2-200,75,200,17100,550,400,S03,screen,0.0,3000,2959,1500,1500,0.051,0.041608812359602614,0.06237285064658834,0.022,0.029,0.013666666666666667,0.009181236074875046,0.020298531056552285,-0.003963393579148615,-0.006409397636430909,-0.0015173895218663224,0.04093542170664949,0.03943225914634141,0.04243858426695757,-0.0001756434490935923,-0.002477988763624403,0.0021267018654372184,0.0003479834801056907,-0.0019936227802549705,0.0026895897404663523
GBM01-N1-075-N2-200,75,200,17100,550,400,S04,screen,0.0,3000,2974,1500,1500,0.052,0.04251191679605569,0.06346533270678072,0.029666666666666668,0.022333333333333334,0.008666666666666666,0.005263710049998545,0.014238124598201514,-0.0021735894306445774,-0.004865089469349958,0.0005179106080608026,0.04603833328856809,0.044449457010537714,0.04762720956659846,0.0002498705142524168,-0.002017648629045699,0.0025173896575505328,-6.620688385307537e-05,-0.0024230374444565426,0.0022906236767503917
GBM01-N1-075-N2-200,75,200,17100,550,400,S05,screen,0.0,3000,2969,1500,1500,0.048666666666666664,0.039505843779537655,0.05981945073448057,0.026,0.02266666666666667,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.001773907347999776,-0.0042747609823311095,0.0007269462863315574,0.042508402568975846,0.04101780679949653,0.043998998338455164,0.0004789699917002494,-0.001814017708367842,0.0027719576917683408,-0.0006141686595086482,-0.002991200542784426,0.0017628632237671298
GBM01-N1-075-N2-200,75,200,17100,550,400,S06,screen,0.0,3000,2963,1500,1500,0.05533333333333333,0.04552974102397992,0.06709946346767467,0.032,0.023333333333333334,0.012333333333333333,0.008114301233505893,0.01870468390239417,-0.0010985585132121227,-0.003539450805168728,0.001342333778744483,0.04088507326247597,0.039396352577832174,0.04237379394711977,0.0017694290803202015,-0.0004692028728782319,0.004008061033518635,0.000862320415708512,-0.0014988553406480548,0.003223496172065079
GBM01-N1-075-N2-200,75,200,17100,550,400,S07,screen,0.0,3000,2972,1500,1500,0.05466666666666667,0.04492528526158589,0.06637352823230508,0.025666666666666667,0.029,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.0009053856666071973,-0.0034161400343996075,0.001605368701185213,0.0423955917535103,0.04088173597462425,0.043909447532396347,0.0012195000749528134,-0.0010648504017409207,0.003503850551646547,-0.0010303219426782413,-0.003414449180901455,0.0013538052955449722
GBM01-N1-075-N2-200,75,200,17100,550,400,S08,screen,0.0,3000,2970,1500,1500,0.060333333333333336,0.05007640413115069,0.07253073284373118,0.029666666666666668,0.030666666666666665,0.01,0.006283801751578197,0.015878814892149137,-0.0028948499359234365,-0.005454617918057679,-0.00033508195378919485,0.04343233591672014,0.04189753058873036,0.04496714124470992,-0.0002150860013696135,-0.0024381697003279176,0.002007997697588691,-0.0011962588644991931,-0.0034876978822613158,0.0010951801532629295
GBM01-N1-075-N2-200,75,200,17100,550,400,S09,screen,0.0,3000,2935,1500,1500,0.05366666666666667,0.04401942478148128,0.06528380221576421,0.028,0.025666666666666667,0.021666666666666667,0.015801881389238222,0.029642577715352746,-0.001445470791225085,-0.004030935253281142,0.0011399936708309717,0.0436831172771213,0.04214229030689338,0.04522394424734922,-0.007417930693846264,-0.009621423559042663,-0.005214437828649864,0.0019983154785859726,-0.000380694198782876,0.004377325155954822
GBM01-N1-100-N2-025,100,25,5400,250,50,S01,screen,0.0,3000,2971,1500,1500,0.06266666666666666,0.05220568587476399,0.0750578195922906,0.030333333333333334,0.03233333333333333,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.008318609171039978,-0.015384229975085687,-0.00125298836699427,0.11946362172626761,0.11519802339207205,0.12372922006046316,-0.0009575390051542337,-0.005908161969954105,0.003993083959645637,-0.0010914807267732864,-0.007753756838271758,0.005570795384725186
GBM01-N1-100-N2-025,100,25,5400,250,50,S02,screen,0.0,3000,2965,1500,1500,0.06566666666666666,0.05494981984486576,0.07830044511212518,0.037333333333333336,0.028333333333333332,0.011666666666666667,0.007586161737740677,0.017902432400395754,-0.005515881896906544,-0.012700226619857646,0.0016684628260445582,0.12026784281577566,0.11587414919645052,0.12466153643510079,0.0007418491075945064,-0.0044494361040728105,0.005933134319261823,-0.0023289033205005608,-0.008932917358762832,0.00427511071776171
GBM01-N1-100-N2-025,100,25,5400,250,50,S03,screen,0.0,3000,2972,1500,1500,0.06633333333333333,0.05556057602916772,0.07902007992558686,0.035333333333333335,0.031,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.010268371964801421,-0.0171135277920222,-0.00342321613758064,0.11601414894302621,0.11188691155376622,0.1201413863322862,0.0017941495676987408,-0.0033150647014928807,0.006903363836890362,0.0019687967281377308,-0.004569824154797865,0.008507417611073327
GBM01-N1-100-N2-025,100,25,5400,250,50,S04,screen,0.0,3000,2970,1500,1500,0.067,0.05617166675565691,0.07973938019686133,0.034,0.033,0.01,0.006283801751578197,0.015878814892149137,-0.01141592379802175,-0.019086264955336704,-0.0037455826407067974,0.13073222006674354,0.12615708183203095,0.13530735830145613,-0.0003301625230795057,-0.005111178605955598,0.004450853559796586,0.0007629720817946696,-0.005807555000995794,0.007333499164585134
GBM01-N1-100-N2-025,100,25,5400,250,50,S05,screen,0.0,3000,2972,1500,1500,0.05466666666666667,0.04492528526158589,0.06637352823230508,0.028666666666666667,0.026,0.009333333333333334,0.00577105869837476,0.015061166947588942,-0.011359547193959846,-0.018465890884563945,-0.0042532035033557465,0.11954326918546684,0.11519881808666921,0.12388772028426448,0.0010139518208484469,-0.004075902624580192,0.006103806266277085,-0.0006810756646412533,-0.007193659384043018,0.005831508054760511
GBM01-N1-100-N2-025,100,25,5400,250,50,S06,screen,0.0,3000,2969,1500,1500,0.06433333333333334,0.05372933002844029,0.07686015293302341,0.03333333333333333,0.031,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.008423775382736734,-0.015484856027472583,-0.0013626947380008855,0.12027706426728843,0.11607256718577802,0.12448156134879884,0.00723051767007731,0.0023484519190702675,0.012112583421084353,-0.005278465528914084,-0.01180547511133809,0.001248544053509922
GBM01-N1-100-N2-025,100,25,5400,250,50,S07,screen,0.0,3000,2962,1500,1500,0.06,0.0497725968037077,0.07216934467229234,0.029666666666666668,0.030333333333333334,0.012666666666666666,0.008379752870551895,0.01910442776422998,-0.012511561703006957,-0.01951340145466233,-0.005509721951351588,0.11984124156685898,0.11569457137190711,0.12398791176181084,0.002625491434758929,-0.00230470263056534,0.007555685500083198,0.00019572228493758807,-0.006528826497966195,0.006920271067841371
GBM01-N1-100-N2-025,100,25,5400,250,50,S08,screen,0.0,3000,2974,1500,1500,0.06366666666666666,0.05311960616002069,0.07613948580367934,0.035333333333333335,0.028333333333333332,0.008666666666666666,0.005263710049998545,0.014238124598201514,-0.006781862178628576,-0.013939185579991617,0.00037546122273446423,0.12144489879689957,0.11715367238465058,0.12573612520914856,0.0029073441522297467,-0.0018256623426888322,0.007640350647148325,-0.0009373416270775229,-0.007613729679841575,0.005739046425686529
GBM01-N1-100-N2-025,100,25,5400,250,50,S09,screen,0.0,3000,2925,1500,1500,0.07,0.05892559454542119,0.0829722118970334,0.03866666666666667,0.03133333333333333,0.025,0.01863954251480104,0.03345687157860811,-0.012128942560676254,-0.01922478326666544,-0.005033101854687069,0.12015526834857652,0.1159214900683291,0.12438904662882395,-0.04930237245677196,-0.05433288025613336,-0.04427186465741056,0.005796637200732295,-0.0008229333467631387,0.012416207748227728
GBM01-N1-100-N2-040,100,40,6480,280,80,S01,screen,0.0,3000,2969,1500,1500,0.056666666666666664,0.04673993662874993,0.06855004985843194,0.029666666666666668,0.027,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.007903431292659517,-0.013445538007939824,-0.00236132457737921,0.09362338669751036,0.09026781387725076,0.09697895951776996,-0.00023373380248489396,-0.004645783020774866,0.004178315415805077,-0.00012015836725823048,-0.005454661897554389,0.005214345163037928
GBM01-N1-100-N2-040,100,40,6480,280,80,S02,screen,0.0,3000,2975,1500,1500,0.06166666666666667,0.05129257997229359,0.07397533899811556,0.034666666666666665,0.027,0.008333333333333333,0.005012239024984865,0.01382440012433338,-0.0039054751793284816,-0.009555372972012952,0.0017444226133559895,0.09568171767539424,0.09228600153407264,0.09907743381671584,-0.003823759321379867,-0.008230007301171672,0.0005824886584119373,-0.0010101816198653324,-0.006186543093566532,0.004166179853835867
GBM01-N1-100-N2-040,100,40,6480,280,80,S03,screen,0.0,3000,2956,1500,1500,0.057666666666666665,0.047648679288635046,0.06963689369519227,0.024333333333333332,0.03333333333333333,0.014666666666666666,0.009989802668128874,0.02148555095994391,-0.007691749404859995,-0.01311581412720348,-0.0022676846825165093,0.09224962892287827,0.08901764395651908,0.09548161388923747,-0.003793793595524533,-0.00829572417057876,0.0007081369795296937,-0.0013684091787458006,-0.006577876055572877,0.003841057698081276
GBM01-N1-100-N2-040,100,40,6480,280,80,S04,screen,0.0,3000,2968,1500,1500,0.06266666666666666,0.05220568587476399,0.0750578195922906,0.033666666666666664,0.029,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.006486211046055774,-0.012409079051897663,-0.0005633430402138852,0.10020901783355142,0.09664270906580824,0.1037753266012946,-0.0024958933493055262,-0.006745262186616269,0.001753475488005216,-0.004075244594195925,-0.009356473716314529,0.0012059845279226789
GBM01-N1-100-N2-040,100,40,6480,280,80,S05,screen,0.0,3000,2962,1500,1500,0.06233333333333333,0.05190122586079068,0.07469708410738211,0.03333333333333333,0.029,0.012666666666666666,0.008379752870551895,0.01910442776422998,-0.004594419735760344,-0.01025826870093683,0.0010694292294161417,0.09557201600905246,0.09215743834665491,0.09898659367145002,0.005534587456178485,0.0011088437512940868,0.009960331161062885,0.0026566702210478253,-0.002588600882422663,0.007901941324518314
GBM01-N1-100-N2-040,100,40,6480,280,80,S06,screen,0.0,3000,2977,1500,1500,0.062,0.05159685699975265,0.0743362574695383,0.03233333333333333,0.029666666666666668,0.007666666666666666,0.004514125223704802,0.012992122927849806,-0.008616624886321433,-0.014147039477395332,-0.0030862102952475346,0.09420177043216041,0.09089015820302955,0.09751338266129127,0.0037171577174080284,-0.0006328301903887222,0.008067145625204778,0.002096375724017663,-0.003228254441342373,0.007421005889377699
GBM01-N1-100-N2-040,100,40,6480,280,80,S07,screen,0.0,3000,2978,1500,1500,0.065,0.054339402904491144,0.07758047105473619,0.033,0.032,0.007333333333333333,0.004267676697941736,0.012573375954731052,-0.0071214852403253615,-0.012781689815900069,-0.0014612806647506553,0.09573118692142557,0.09230687097958487,0.09915550286326627,-0.0006758751120463328,-0.004960120927946648,0.0036083707038539825,-0.004090349616490295,-0.009404520146521671,0.0012238209135410818
GBM01-N1-100-N2-040,100,40,6480,280,80,S08,screen,0.0,3000,2969,1500,1500,0.05466666666666667,0.04492528526158589,0.06637352823230508,0.025666666666666667,0.029,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.005308446310765779,-0.010967734946112816,0.0003508423245812591,0.09593971561786986,0.09254645013527342,0.0993329811004663,0.0019665607355370705,-0.0022668478333737804,0.006199969304447921,-0.00044037450024510646,-0.005736608016920101,0.004855859016429889
GBM01-N1-100-N2-040,100,40,6480,280,80,S09,screen,0.0,3000,2935,1500,1500,0.06066666666666667,0.05038030683446497,0.07289202563929871,0.035666666666666666,0.025,0.021666666666666667,0.015801881389238222,0.029642577715352746,-0.009090174270526628,-0.014614291687763015,-0.003566056853290242,0.09194109674997479,0.08853714417370795,0.09534504932624163,-0.0397999348833436,-0.044137577691935895,-0.03546229207475131,-0.002978813250268045,-0.008383918988091153,0.0024262924875550636
GBM01-N1-100-N2-050,100,50,7200,300,100,S01,screen,0.0,3000,2969,1500,1500,0.05466666666666667,0.04492528526158589,0.06637352823230508,0.028333333333333332,0.026333333333333334,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.00532198155835079,-0.010185465481988471,-0.0004584976347131089,0.08243491553693608,0.0795150572778495,0.08535477379602266,0.0003155517153363467,-0.003758719873107032,0.0043898233037797255,-0.00026421427925601846,-0.005072804815255908,0.004544376256743872
GBM01-N1-100-N2-050,100,50,7200,300,100,S02,screen,0.0,3000,2973,1500,1500,0.05633333333333333,0.04643722944098404,0.068187561547316,0.028666666666666667,0.027666666666666666,0.009,0.0055166755619983614,0.014650354585083519,-0.0055466734622578034,-0.010585532632581104,-0.0005078142919345031,0.08462487944784995,0.08154733968707954,0.08770241920862036,0.0015002756518283358,-0.002518344239177909,0.0055188955428345805,-0.0049938151542426755,-0.009698476600015767,-0.00028915370846958454
GBM01-N1-100-N2-050,100,50,7200,300,100,S03,screen,0.0,3000,2966,1500,1500,0.06266666666666666,0.05220568587476399,0.0750578195922906,0.03266666666666666,0.03,0.011333333333333334,0.007323548324461517,0.01749985031479309,-0.005439332678921229,-0.010085162474099412,-0.0007935028837430455,0.07862379144759866,0.07582791814075504,0.08141966475444229,-0.002331806335990628,-0.006393203656328059,0.0017295909843468025,0.002117297392813098,-0.002533477262155749,0.006768072047781945
GBM01-N1-100-N2-050,100,50,7200,300,100,S04,screen,0.0,3000,2973,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.033666666666666664,0.025333333333333333,0.009,0.0055166755619983614,0.014650354585083519,-0.007619875423900419,-0.013127473107674915,-0.0021122777401259233,0.09377030717158552,0.09047888682823717,0.09706172751493387,6.0178820520218216e-05,-0.003898050057354744,0.00401840769839518,-0.0003921858491984423,-0.005028033816351323,0.004243662117954438
GBM01-N1-100-N2-050,100,50,7200,300,100,S05,screen,0.0,3000,2971,1500,1500,0.06233333333333333,0.05190122586079068,0.07469708410738211,0.032,0.030333333333333334,0.009666666666666667,0.006026789013377336,0.015470632131468182,-0.004087827972885171,-0.009056148699685549,0.0008804927539152073,0.08385161373655162,0.0808492352358375,0.08685399223726574,0.004377103012162185,0.00038807970096691423,0.008366126323357455,0.002027594475261319,-0.0027377927896380405,0.006792981740160679
GBM01-N1-100-N2-050,100,50,7200,300,100,S06,screen,0.0,3000,2970,1500,1500,0.06466666666666666,0.054034323152400435,0.07722035530794506,0.034666666666666665,0.03,0.01,0.006283801751578197,0.015878814892149137,-0.0036385896200678246,-0.008713355618595646,0.0014361763784599968,0.08589851657025886,0.08284994324343217,0.08894708989708555,0.0032923374731399944,-0.0006322684954831684,0.007216943441763157,0.0019737737908845313,-0.0026610681508165233,0.006608615732585586
GBM01-N1-100-N2-050,100,50,7200,300,100,S07,screen,0.0,3000,2964,1500,1500,0.06166666666666667,0.05129257997229359,0.07397533899811556,0.033666666666666664,0.028,0.012,0.007849758859317126,0.018304030777701114,-0.003265906044704168,-0.00831061058722462,0.001778798497816282,0.08559407940597985,0.08258286541900398,0.08860529339295573,0.002355478762095293,-0.0015478531366959498,0.006258810660886536,-0.0030090490641172013,-0.007762070388451347,0.0017439722602169447
GBM01-N1-100-N2-050,100,50,7200,300,100,S08,screen,0.0,3000,2964,1500,1500,0.056666666666666664,0.04673993662874993,0.06855004985843194,0.028666666666666667,0.028,0.012,0.007849758859317126,0.018304030777701114,-0.005852662572274329,-0.011005977732443346,-0.000699347412105312,0.08719321707506972,0.0840933601975203,0.09029307395261914,0.0028398146110909,-0.00104575117563675,0.00672538039781855,0.0008989267231412077,-0.0037551700727537904,0.005553023519036206
GBM01-N1-100-N2-050,100,50,7200,300,100,S09,screen,0.0,3000,2914,1500,1500,0.05566666666666667,0.045832130759024564,0.06746226923151186,0.031,0.024666666666666667,0.028666666666666667,0.021799279791656086,0.03761428478945306,-0.0053949911318687165,-0.010477574372039635,-0.00031240789169779785,0.0854761194664556,0.08243345631372749,0.08851878261918371,-0.030816016061898363,-0.034872303269311344,-0.026759728854485382,0.00564421735600362,0.0009462828490154557,0.010342151862991783
GBM01-N1-100-N2-075,100,75,9000,350,150,S01,screen,0.0,3000,2969,1500,1500,0.05333333333333334,0.04371769460207437,0.06492033689628932,0.02666666666666667,0.02666666666666667,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.002345257106520298,-0.006359797410395138,0.0016692831973545426,0.06754908226188004,0.06511420686669692,0.06998395765706317,-9.64863237263035e-05,-0.0035951759506575045,0.0034022033032048977,0.001687340503993475,-0.0021208327212995466,0.005495513729286496
GBM01-N1-100-N2-075,100,75,9000,350,150,S02,screen,0.0,3000,2963,1500,1500,0.05433333333333333,0.04462322107290078,0.06601039692210836,0.032,0.022333333333333334,0.012333333333333333,0.008114301233505893,0.01870468390239417,-0.0009406390715802904,-0.00509165604811065,0.0032103779049500692,0.06925453147368985,0.06670709528623853,0.07180196766114116,0.00024077330891936438,-0.0032049933337871634,0.0036865399516258918,0.0019387581510239749,-0.0018949829754181088,0.005772499277466058
GBM01-N1-100-N2-075,100,75,9000,350,150,S03,screen,0.0,3000,2982,1500,1500,0.04666666666666667,0.03770830990906398,0.05762581161166335,0.021666666666666667,0.025,0.006,0.0033020669503808645,0.010878203706764653,-0.003480233793778476,-0.007319185629380821,0.0003587180418238695,0.06473621359668082,0.06240448102753781,0.06706794616582382,0.0015596283150811946,-0.0018740875209048184,0.004993344151067208,-0.00041516466008506374,-0.004262767884302389,0.003432438564132261
GBM01-N1-100-N2-075,100,75,9000,350,150,S04,screen,0.0,3000,2970,1500,1500,0.060333333333333336,0.05007640413115069,0.07253073284373118,0.035,0.025333333333333333,0.01,0.006283801751578197,0.015878814892149137,-0.006074828102381035,-0.010439958682846959,-0.0017096975219151123,0.0739674578250816,0.07133872347730214,0.07659619217286107,0.0010385047875245664,-0.0023255997514728282,0.0044026093265219605,-0.0005651955289913323,-0.004431061623954821,0.003300670565972156
GBM01-N1-100-N2-075,100,75,9000,350,150,S05,screen,0.0,3000,2983,1500,1500,0.050333333333333334,0.041007344015243544,0.06164392799318377,0.025666666666666667,0.024666666666666667,0.005666666666666667,0.0030664585674373608,0.01044861659082634,-0.005847075097558042,-0.00980706092264513,-0.0018870892724709544,0.06738179696350466,0.06500367685196604,0.06975991707504328,0.0013481145327913615,-0.0021241712261922526,0.004820400291774976,0.0008380000212030507,-0.002927383187958385,0.004603383230364486
GBM01-N1-100-N2-075,100,75,9000,350,150,S06,screen,0.0,3000,2963,1500,1500,0.059333333333333335,0.04916527123664498,0.07144627924159143,0.034666666666666665,0.024666666666666667,0.012333333333333333,0.008114301233505893,0.01870468390239417,-0.00395111433204212,-0.008117879930607957,0.00021565126652371615,0.07026337575831275,0.06774581200071676,0.07278093951590874,3.600988143776905e-06,-0.0034697124945500435,0.003476914470837597,-0.0012702221145845616,-0.005055685971773372,0.0025152417426042486
GBM01-N1-100-N2-075,100,75,9000,350,150,S07,screen,0.0,3000,2969,1500,1500,0.06466666666666666,0.054034323152400435,0.07722035530794506,0.032,0.03266666666666666,0.010333333333333333,0.006542037223830099,0.01628577491877905,-0.003791623731860614,-0.007890059497131051,0.0003068120334098236,0.06949812581307414,0.06704211644113486,0.07195413518501342,0.0028683859344794892,-0.0005294943708620452,0.006266266239821024,-9.513276400014141e-05,-0.004000152253478575,0.003809886725478292
GBM01-N1-100-N2-075,100,75,9000,350,150,S08,screen,0.0,3000,2968,1500,1500,0.056,0.04613462719335834,0.06782496829605988,0.027666666666666666,0.028333333333333332,0.010666666666666666,0.00680144026857975,0.01669156737291122,-0.004190457203055388,-0.00832361593321565,-5.729847289512747e-05,0.06988690674136265,0.06739690346940301,0.07237691001332229,0.003513614591544287,0.0001498224697785073,0.006877406713310066,0.0006904204298009862,-0.003117911299103951,0.004498752158705923
GBM01-N1-100-N2-075,100,75,9000,350,150,S09,screen,0.0,3000,2929,1500,1500,0.059,0.04886175450263722,0.07108460047671737,0.028,0.031,0.023666666666666666,0.017500105521905736,0.031935526575976134,-0.003992296058248702,-0.008159703494923,0.00017511137842559418,0.07045061288401142,0.0679693820293834,0.07293184373863944,-0.02164787857435524,-0.025090778282849134,-0.018204978865861345,0.002955718297421847,-0.0008131238537802629,0.006724560448623957
GBM01-N1-100-N2-100,100,100,10800,400,200,S01,screen,0.0,3000,2967,1500,1500,0.054,0.04432126726140508,0.06564715523472224,0.026333333333333334,0.027666666666666666,0.011,0.007061959784684468,0.017096243355688316,-0.0035768233188747714,-0.007071142854401675,-8.250378334786817e-05,0.05876606138214134,0.056641544136820786,0.060890578627461896,-0.00109864577729107,-0.004192344220149628,0.001995052665567489,-0.0005110144486942637,-0.0037877913693366207,0.002765762471948093
